Category,Type,Zipcode,City,Neighboor,Address,Description,c_Elevador,c_Portaria,c_Piscina,c_Portao_eletronico,c_Condominio_fechado,c_Segurança_24h,c_Permitido_animais,c_Area_murada,c_Academia,c_Salao_de_festas,p_Porteiro_24h,p_Churrasqueira,p_Piscina,p_Armarios_embutidos,p_Ar_condicionado,p_Quarto_de_servico,p_Varanda,p_Armarios_na_cozinha,p_Academia,p_Area_de_servico,p_Mobiliado,p_Salao_de_festas,Price_Value,Area_value,Bedrooms_qty,Bathrooms_qty,Garage_qty,square_meter_price,full_adress,location
Apartamentos,Venda - apartamento padrão,60175005,Fortaleza,Papicu,Rua Joaquim Lima - até 99997/99998,"Código do anúncio: Ed.jequitiba

Ed Jequitiba - Papicu

-198m2
-3 suites, sendo uma reversivel
-ampla sala
-varanda
-super ventilado
-ampla cozinha 
-area de serviço
-despensa
-DCE
-3 vagas

Valor do Condomínio R$ 1990
Valor do IPTU anual: R$ 2.300

Julio Aldigueri CRECI 8817
9 9988.9776",1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,570000,200,3,4,4,2850.0,"Rua Joaquim Lima - até 99997/99998, Papicu, Fortaleza - CE",
Apartamentos,Venda - apartamento padrão,60050160,Fortaleza,Fátima,Rua Dom Sebastião Leme - de 171/172 ao fim,"Código do anúncio: FELICITÁ

O apartamento no bairro Fátima com 112 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros
Possui espaço para festas, área verde de jardim, parquinho infantil, balcão externo espaçoso.
Vai lhe possibilitar curtir os dias mais quentes na piscina.Espaço reservado para preparar o seu churrasco.
Fica em um condomínio fechado.
Elevador que garante o transporte das suas malas e compras.",1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,650000,112,3,3,1,5803.571428571428,"Rua Dom Sebastião Leme - de 171/172 ao fim, Fátima, Fortaleza - CE",
Apartamentos,Venda - apartamento padrão,60160140,Fortaleza,Meireles,Rua República do Líbano - até 1199/1200,"Código do anúncio: WD02

NASCENTE TOTAL!!  Apartamento no bairro Meireles com 133 metros quadrados 2 apartamentos  por andar, com 4 quartos sendo 3 suites , closet + DCE, PISO GRANITO NA SALA E QUARTOS, varanda, despensa, 2 vagas de garagem no subsolo ,  2 elevadores, portaria 24hrs,  salão de festas,  em excelente localização. ÁGUA E GÁS INCLUSOS NO CONDOMÍNIO.
AGENDE JÁ SUA VISITA!!!",1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,532000,133,4,5,2,4000.0,"Rua República do Líbano - até 1199/1200, Meireles, Fortaleza - CE",
Apartamentos,Venda - apartamento padrão,60192460,Fortaleza,Cocó,Rua Deusdedit Costa Sousa,"Lindo condomínio, com ampla área verde e muito lazer, tanto para os adultos como crianças.
Contendo salão de festas, sala de jogos, brinquedotecas, academia muito bem montada, sala de descanso com mesa para atendimento de fisioterapeuta, drenagem linfática e etc, todos com ar condicionado, sauna , piscina adulto com raia de 25m, piscina infantil, deck molhado, espaço gourmet com churrasqueira a gás e freezer, playground, quadra poliesportiva e um pet place, vários gazebos para o seu conforto.
Próximo aos shopping RioMar Fortaleza e o Iguatemi.
Andar alto, linda vista para a praia do futuro, com pequena visão do mar e vista total das dunas até perto do Beach Park, e vista total da reserva do Parque do Cocó até as serras de Maranguape.

Apartamento com 3 dormitório, sendo um suite plena, varanda gourmet com churrasqueira a gás, todo com armários projetados, água mineral(contrato individual com Blu), dependência total de secretária, cortina de vidro, cortina rolô na varanda, cortinas com blackout nos quartos e sala, bancadas da cozinha e varanda gourmet em granito preto São Gabriel e nos banheiros bancadas de Crema Marfil.

Totalmente nascente, muito bem ventilado e com muita privacidade.
Apartamento quitado e com escritura no cartório de imóveis.

LIGA 9 8 7 4 8 3 1 0 8 DIEGO9989F


Xxx


intermediamos a negociação direto com o proprietário Apartamento em excelente localização tags de pesquisa=flat, flats, loft, compacto, amplo, vista mar, privativo, cobertura, vagas livres,... principalmente , Aldeota, Meireles, Cocó, Guararapes e Dionísio Torres, Sapiranga, cambeba, Luciano Cavalcante, Cocó, Guararapes, Meireles, Beira Mar, Aldeota, Cidade 2000, Porto das Dunas, Eusébio, Aquiraz, 6 Bocas, Aguá Fria, Montese, Bairro de Fátima,x s. Temos oportunidades no Edifício / Condomínio Soneto | Jardim Europa | Cristal | Vanguardia | Prime | José Martins | Mônaco | Acrópolis | Mar e Mar | Jardins de Monet | Palazzo | Arc de France | Bonaire |g Circulo Place | Athena | Belle Vile | Lumiar | Vintage Aldeota | Saint Square |x dos Pássaros | Maison Classic | Villa Sonata | Luminus | Plaza de Anibal | Lucca | Home Club | Vila Firenze | Scoa Residence | Marees | Galerie Cezenne | Galerie Cezanne | Lidiapolis | Antilhas | Promenade | José Cabral | Lina | Telma Rios | Lês Jardim | Hyperion | Granada | Ravenna | Vila Sonata | Villa Domani | Apogeu | Maresias | Las Palmas | Solaris | Laffite | Summer Park | Mandara | Liberty 1 | The Village | | Lilac | Avallon | Reserva Imperial | Adagio | Fioretto | Solar Bezerra de Menezes Symbolo | Absoluto | Cosmopolitam | Apogeu | Ilha do Mel | Celebration | Verdi Imperator | Condominio Reservatto | Ilhas do Parque | Park Millenium | Bravo Residence | Parc Victoria | Isla Jardin | Renata | Arboreto | Maison Blanche | Strauss | Andorra | Las Palmas | Villagio Del Maré | Sonate | Essenza Soneto | Jardim Europa | Cristal | Vanguardia | Prime | José Martins | Mônaco | Arc de France | Circulo Place | Lumiar | Saint Square | Maison Classic | Villa Sonata | Luminus | Plaza de Anibal | Home Club | Galerie Cezenne | Lidiapolis | José Cabral | Lina | Lês Jardim | Ravenna | Villa Domani | Maresias | Liberty 1 | Ilhas Gregas | Ainda possuímos um setor específico de alto padrão ( beira mar ) produtos exclusivos que não estão anunciados em portais: Esquinas das Silvas | Paço dos Pássaros | Casa Blanca | The Place | Mansão Macedo | Volta da Jurema | Saint Paul de Vence | Cosmopolitan | Maison de La Art | Green Park | The Park | Bossa Nova | Paço do Bem | San Luigi | Palazzo | Vitral dos Mares | Portal das Marés | Vila Ideal | Sanford | The Palace | Mucuripe Plaza | Libanus | Fernando Silveira | Palmares | Renaissance | Abelardo Pompeu | Catamarã | Delos | Casa Rosa | Tragaluz | Monte Libano | Lazuli | Costa Mare | Maison Karine | Reserva Stella Maris | Beira Mar 2020 9 8 7 4 8 3 1 0 8 Diego 9989f

J",1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,840000,95,3,3,2,8842.105263157895,"Rua Deusdedit Costa Sousa, Cocó, Fortaleza - CE","Rua Deusdedit Costa Sousa, Cocó, Fortaleza, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 60192-460, Brasil"
Apartamentos,Venda - apartamento padrão,60192340,Fortaleza,Cocó,Rua Doutor Batista de Oliveira - de 731/732 ao fim,"Código do anúncio: V74

COMPACTOS, BEM PROJETADOS E COM ACONCHEGO DE SOBRA.

 Apartamentos de 37,78,
 44,81, 61,60 ,75,83 m²
1 Vaga de garagem.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460562,37,1,1,1,12447.621621621622,"Rua Doutor Batista de Oliveira - de 731/732 ao fim, Cocó, Fortaleza - CE",
Casas,Venda - casa em rua pública,60833104,Fortaleza,Sapiranga-Coité,Avenida Conselheiro Gomes de Freitas,"Código do anúncio: CA0652

Casa duplex com 186 m² de área construída;
03 suítes;
banheiro social;
sala de estar e jantar;
varanda;
cozinha;
despensa;
área de serviço;
dce;
quintal; -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,650000,186,3,4,0,3494.6236559139784,"Avenida Conselheiro Gomes de Freitas, Sapiranga-Coité, Fortaleza - CE","Avenida Conselheiro Gomes de Freitas, Sapiranga / Coité, Fortaleza, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 60833-104, Brasil"
Apartamentos,Venda - apartamento padrão,60177250,Fortaleza,De Lourdes,Avenida Engenheiro Luiz Vieira - lado par,"Código do anúncio: AP0039

O bairro Dunas está localizado na área nobre e privilegiada de Fortaleza. Sua essência está na proximidade com o mar, que atrai residências particulares de alto padrão e importantes investimentos comerciais, o que o elege como um dos bairros mais valorizados da cidade.
Apartamentos de 75 m² / Dunas

3 quartos
2 banheiros
2 vagas na garagem para todos os apartamentos

Lazer:

Brinquedoteca
Campo Gramado
Fitness
Home
Cinema
Playground
Salão de Jogos
Sauna

Ligue agora e agende sua visita! -",1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,480000,75,3,2,2,6400.0,"Avenida Engenheiro Luiz Vieira - lado par, De Lourdes, Fortaleza - CE",
Apartamentos,Venda - apartamento padrão,60325440,Fortaleza,Monte Castelo,Rua Conrado Cabral - até 409/410,"Código do anúncio: CONDOMÍNIO MONTANO

O apartamento no bairro Monte Castelo tem 106 metros quadrados com 3 quartos e 3 banheiros
Possui espaço jardinado, salão de festas, área de brinquedo para as crianças, área de fitness, espaço gourmet.
Vai lhe possibilitar curtir os dias mais quentes na piscina.Já tem os móveis incluídos.
Está em um condomínio protegido por grades.
Espaço reservado para preparar o seu churrasco.
Elevador para mais praticidade no dia-a-dia.",1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,650000,106,3,3,1,6132.075471698113,"Rua Conrado Cabral - até 409/410, Monte Castelo, Fortaleza - CE",
Casas,Venda - casa em rua pública,60833172,Fortaleza,Sapiranga-Coité,Rua Professor Solon Farias - de 185/186 a 1529/1530,"Código do anúncio: CA0871

Casa duplex
05 dormitórios
04 suítes plenas
03 salas
DCE
Deck com churrasqueira
Estar íntimo
07 vagas
Portão automático -",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1200000,375,5,5,5,3200.0,"Rua Professor Solon Farias - de 185/186 a 1529/1530, Sapiranga-Coité, Fortaleza - CE",
Apartamentos,Venda - apartamento padrão,60175070,Fortaleza,Meireles,Rua Frei Mansueto - até 1330 - lado par,"Código do anúncio: CD-BL-013

Apartamento  no bairro Varjota, a 800m da Avenida Beira Mar,
com 72m² de área privativa, com 3 quartos sendo 2 suítes e 2 banheiros.
Possui academia, espaço gourmet, espaço jardinado, área de recreação infantil, espaço para festas.
Vai lhe possibilitar curtir os dias mais quentes na piscina. Churrasqueira para você aproveitar nos momentos de descontração.
Elevador para mais praticidade no dia-a-dia.
Venha morar com qualidade! 

Agende sua visita. 
(85) 98774.0276 WhatsApp 
(85) 98899.7787
Creci 18868J
Selecta imob negócios imobiliários",1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,776500,72,3,2,2,10784.722222222223,"Rua Frei Mansueto - até 1330 - lado par, Meireles, Fortaleza - CE",
Apartamentos,Venda - apartamento padrão,60020180,Fortaleza,Benfica,Avenida da Universidade - até 2799/2800,"Código do anúncio: AP0099

Ref:1485- Luxuosos aptos. com 2 ou 3 dormitórios, com 01 ou 02 suítes, 1 ou 2 vagas, 03 elevadores, 20 andares, com 56,66 m², 67,94m² ou 75,53 m² de área útil, 8 aptos. por andar, 03 Torres, guarita blindada, Home Cinema, Anfiteatro e uma Área de Lazer que mais parece um clube 05 estrelas. Com 03 opões de plantas. -",1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,405000,57,2,2,1,7105.263157894737,"Avenida da Universidade - até 2799/2800, Benfica, Fortaleza - CE",
Apartamentos,Venda - apartamento padrão,60160140,Fortaleza,Meireles,Rua República do Líbano - até 1199/1200,"Código do anúncio: AP0131

Apartamento com 145m2, 3 suítes, lavabo, piso em granito e porcelanato, ampla sala com varanda integrada, 2 vagas de garagem, totalmente nascente.

Prédio localizado proximo a restaurantes, colegio, farmacias, shopping, supermercados. -",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,540000,145,3,4,2,3724.137931034483,"Rua República do Líbano - até 1199/1200, Meireles, Fortaleza - CE",
Casas,Venda - casa em rua pública,60450610,Fortaleza,Parque Araxá,Rua José Sombra,"Código do anúncio: CASAPAR261

Procurando morar bem com muito espaço, conforto e segurança e com um preço que você pode pagar?

Com 261m², possui 3 salas, jardim de inverno, copa, 5 quartos, cozinha, despensa, 2 banheiros, 3 vagas de garagem e jardim.

Fica próximo ao Carneiro do Ordones e de várias outras opções de academias, bares, restaurantes e mercadinhos ao redor.

Agende uma visita hoje mesmo com um de nossos consultores!!!",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,450000,261,5,2,2,1724.1379310344828,"Rua José Sombra, Parque Araxá, Fortaleza - CE","Rua José Sombra, Parque Araxá, Fortaleza, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 60450-675, Brasil"
Apartamentos,Venda - apartamento padrão,60040470,Fortaleza,Fátima,Rua Coronel Pergentino Ferreira,"Código do anúncio: AP1531

RESIDENCIAL LAURO MAIA 2 - EXECELENTE LOCALIZAÇÃO

108m
3 quartos + dependência
4 banheiros
2 vagas
16.andar
Nascente Total

Todo mobiliado -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520000,108,3,4,2,4814.814814814815,"Rua Coronel Pergentino Ferreira, Fátima, Fortaleza - CE","Rua Coronel Pergentino Ferreira, Fátima, Fortaleza, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 60055-401, Brasil"
Apartamentos,Venda - apartamento padrão,60125000,Fortaleza,Meireles,Rua José Vilar - até 689/690,"Código do anúncio: AP0528

Edifício Corinthus, Rua José Vilar, 1980
Valor de venda: R$ 520.000,00;
Condomínio: R$ 1000,00 / mês, inclui água e portaria 24h, permite animais, possui quadra esportiva, são de festas e ampla área de convivência;
IPTU: R$ 80,00 / mês;
Área útil: 154 m2;
Configuração: 3 suítes + Dependência reversível;
Detalhes: Área de serviço, Armários embutidos, Armários na cozinha, Ar-condicionado, Varanda, Quarto de serviço, Lavabo e Gabinete;
Garagem: 2 vagas cobertas;
Documentação: 100%, permite financiamento.

entre em contato e agende uma visita;  ou  Rafael Liberato. -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520000,154,3,4,2,3376.6233766233768,"Rua José Vilar - até 689/690, Meireles, Fortaleza - CE",
Casas,Venda - casa em condominio fechado,60832825,Fortaleza,Lagoa Redonda,Rua Paulo de Castro,"Código do anúncio: IM40

A casa no bairro Lagoa Redonda tem 160 metros quadrados com 4 quartos sendo 3 suites e 4 banheiros
Vai lhe possibilitar curtir os dias mais quentes na piscina.",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,440000,160,4,4,2,2750.0,"Rua Paulo de Castro, Lagoa Redonda, Fortaleza - CE","Rua Paulo de Castro, Lagoa Redonda, Fortaleza, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 60833-631, Brasil"
Apartamentos,Venda - apartamento padrão,60125160,Fortaleza,Meireles,Rua Visconde de Mauá - até 789/790,"Código do anúncio: C44C5C

O apartamento no bairro Meireles possui 124 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros.
Possui área verde de jardim, salão de festas.
Vai lhe possibilitar todo o conforto do ar condicionado nos dias mais quentes.Elevador para mais praticidade no dia-a-dia.
É mobiliado.
Encontra-se em um condomínio protegido por muros.",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,540000,125,3,3,2,4320.0,"Rua Visconde de Mauá - até 789/790, Meireles, Fortaleza - CE",
Apartamentos,Venda - loft/studio,60165121,Fortaleza,Mucuripe,Avenida Beira Mar - de 3500/3501 ao fim,"Código do anúncio: 001 flat

FLAT BEIRA MAR




Ótima localização

----------------------------------------------------------------
Dimensão Imóvel

 Área Completa 39m2 
--------------------------------------------------------------
 01 Quartos -  

  Varanda 
 Sala 
 Cozinha
 Área de Serviço
Vaga Rotativa
-------------------------------------------------------------
Condomínio com:
 Brinquedoteca
 Piscina
 Academia

Localização: Av. Beira Mar   Fortaleza. 

 Valor Venda :  R$ 450,000,00

Condomínio : 1.100,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,39,1,1,1,11538.461538461539,"Avenida Beira Mar - de 3500/3501 ao fim, Mucuripe, Fortaleza - CE",
Apartamentos,Venda - apartamento padrão,60181265,Fortaleza,Vicente Pinzon,Rua Valdetário Mota - até 408/409,"Código do anúncio: 193

Excelente apartamento para venda no Vicente Pinzon, contando com 68,33 m² e 03 (três) quartos, sendo 02 (duas) suítes, sendo uma reversível, sala de estar e jantar, cozinha americana com um grande balcão em granito e armários projetados, além de espaçosa lavanderia. Imóvel bastante ventilado e no primeiro andar de escada com 02 (duas) vagas de garagem!

O condomínio conta com serviço de segurança, portaria eletrônica e portão elétrico com controle. Extremante bem localizado na rua Valdetário Mota, próximo à av. Alberto Sá, ao Shopping Riomar Papicu, com ampla oferta de transporte público, que passa na porta do prédio e muito mais! Região bastante residencial e segura!

Agende sua visita! Grande oportunidade de investimento!

VALOR DE VENDA: R$ 240.000,00
VALOR DE CONDOMÍNO: R$ 280,00
VALOR DE IPTU (COTA ÚNICA): R$ 329,04 (ANUAL E PARCELÁVEL EM ATÉ 4x)

Não pode ser financiado!

As informações estão sujeitas a alterações. Consulte o corretor responsável.

Quer ver mais opções? Acesse o nosso site e siga-nos nas redes sociais!
http://www.tabosaebastos.com.br

Instagram: @tabosaebastos
 


Chave do anúncio: npXnuhK4OHkGB9ss",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,240000,68,3,2,2,3529.4117647058824,"Rua Valdetário Mota - até 408/409, Vicente Pinzon, Fortaleza - CE",
Apartamentos,Venda - apartamento padrão,60824020,Fortaleza,Parque Iracema,Rua 3 (Lot Cidade Sul),"Código do anúncio: AP0103

Detalhes: Ap com 58m2, 2 quartos, 1 vaga, elevador, piscina, cinema, brinquedoteca, academia e mais.

Já possui armário projetado na cozinha ( completo) com cooktop, painel da sala, armário completo da suíte com ar condicionado instalado e cortina, armários nos 2 banheiros ( com box). -",1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,370000,58,2,2,1,6379.310344827586,"Rua 3 (Lot Cidade Sul), Parque Iracema, Fortaleza - CE",
Apartamentos,Venda - apartamento padrão,60050145,Fortaleza,Fátima,Rua Solon Pinheiro - de 1351/1352 ao fim,"Código do anúncio: AP0402

- 9 andar
- 105 m²
- 3 quartos, sendo 1 suíte
- Wc social
- Gabinete
- Ampla Sala
- Varanda
- Nascente
- Piso porcelanato
- Wc serviço
- Todo projetado
- Salão de festas
- 2 vagas -",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,590000,105,3,3,2,5619.047619047619,"Rua Solon Pinheiro - de 1351/1352 ao fim, Fátima, Fortaleza - CE",
Casas,Venda - casa em rua pública,60714030,Fortaleza,Itaperi,Rua Doutor Manuel Teófilo,"Código do anúncio: 1DLI6MH

A casa no bairro Itaperi tem 366,59 metros quadrados com 6 quartos sendo 3 suítes no andar de cima 1 suíte e e quarto no andar de baixo mais uma dependência social. São duas vagas de garagem, com portão automático em ambos os lados. varanda e quintal com churrasqueira.
Dois dos quartos vão com ar condicionado, escada em granito e quartos e cozinha com móveis de madeira. Casa muito ampla, contando ainda com um terreno coberto ao lado da casa, que pode ser usado para um comércio ou mesmo para fazer outras casas.

Venha conhecer!!
Ótima oportunidade de investimento,
Com o preço do metro quadrado abaixo do cobrado na região",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,870000,366,5,5,2,2377.0491803278687,"Rua Doutor Manuel Teófilo, Itaperi, Fortaleza - CE","Rua Doutor Manuel Teófilo, Itaperi, Fortaleza, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 60714-170, Brasil"
